zone_id,name,n_years,slope,tau,s,var_s,z,p,p_adjusted,significant,status
LK1124080,Nugegoda,12,-0.15900238181013648,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1124085,Pagoda East,12,-0.23200720978806783,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1124090,Gangodavila North,12,-0.16409326334540086,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1124095,Gangodavila South,12,-0.05157748059545728,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1124100,Gangodavila East,12,-0.10137128583767949,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1127005,Kollupitiya,12,-0.16038440645159233,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1127010,Bambalapitiya,12,-0.13402037802969227,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1127015,Kurunduwatta,12,-0.18243201951038063,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1127020,Kuppiyawatta West,12,-0.12297300508262946,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1127025,Kuppiyawatta East,12,-0.11754908214293991,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1127030,Dematagoda,12,-0.15274357521897286,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1127035,Wanathamulla,12,-0.17552697950701157,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1127040,Borella North,12,-0.15353708610110595,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1127045,Borella South,12,-0.1426689269312389,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1127050,Gothamipura,12,-0.11554338189034669,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1127055,Narahenpita,12,-0.13924861379495151,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1127060,Thimbirigasyaya,12,-0.1288204643465816,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1127065,Milagiriya,12,-0.12905434365408947,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1127070,Havelock Town,12,-0.061200226672686514,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1127075,Kirula,12,-0.13049902239538014,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1127080,Kirulapone,12,-0.04850724529701296,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1127085,Wellawatta North,12,-0.0860760747007852,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1127090,Wellawatta South,12,-0.13717538368402732,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1127095,Pamankada West,12,-0.10579767167241627,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1127100,Pamankada East,12,0.013448021591810678,0.06060606060606061,4.0,212.66666666666666,0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1130005,Sri Saranankara,12,-0.07307171381209107,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1130010,Vilawala,12,0.07784348180354475,0.12121212121212122,8.0,212.66666666666666,0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1130015,Dutugemunu,12,-0.19513242732513303,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1130020,Kohuwala,12,-0.17635945127635427,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1130025,Kalubovila,12,-0.14260291362419625,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1130030,Hathbodhiya,12,-0.009778380208179746,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1130035,Galwala,12,-0.06479270541069734,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1130040,Dehiwala West,12,-0.1549110568166726,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1130045,Dehiwala East,12,-0.07726883128175904,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1130050,Udyanaya,12,-0.034715542601802776,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1130055,Nedimala,12,-0.01673297888916695,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1130060,Malwatta,12,-0.06320907983355657,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1130065,Jayathilaka,12,-0.15618662736487582,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1130070,Karagampitiya,12,-0.12350311145431073,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1130075,Kawdana East,12,-0.046364100445741935,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1131005,Mount Lavinia,12,-0.10769463278345803,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1131010,Kawdana West,12,-0.13739575669644685,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1131015,Watarappala,12,-0.10226626479667189,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1131020,Wathumulla,12,-0.06530822012921512,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1131025,Katukurunduwatta,12,-0.08658137554134454,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1131030,Attidiya North,12,-0.0619454306802424,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1131035,Attidiya South,12,-0.07440775240459856,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1131040,Piriwena,12,-0.07314802526880101,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1131045,Wedikanda,12,-0.058454592193308244,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1131050,Vihara,12,-0.07804596774374842,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1131055,Rathmalana West,12,-0.08373500847084614,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1131060,Rathmalana East,12,-0.08245307298855487,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1131065,Kandawala,12,-0.04980072231715311,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1133005,Angulana North,12,-0.09841385322267397,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1133010,Kaldemulla,12,-0.01787848252359936,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1133015,Soysapura North,12,-0.010693441317559416,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1133020,Soysapura South,12,-0.05758915061291614,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1133025,Dahampura,12,-0.012169972721056983,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1133030,Thelawala North,12,-0.12470812662157993,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1133035,Borupana,12,-0.11225560739187657,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1133040,Thelawala South,12,-0.17697801548093556,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1133045,Lakshapathiya North,12,-0.00890893485907244,0.0,0.0,212.66666666666666,0.0,1.0,1.0,False,ok
LK1133050,Lakshapathiya Central,12,-0.04925224655913282,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1133055,Angulana South,12,-0.07654196454613982,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1133060,Uyana South,12,-0.11545668058480571,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1133065,Uyana North,12,-0.11423299299757841,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1133070,Rawathawatta South,12,-0.15017939693229065,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1133075,Rawathawatta East,12,-0.08983057871388525,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1133080,Lakshapathiya South,12,-0.10786348754498279,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1133085,Kuduwamulla,12,-0.13521100547019593,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1133090,Katubedda,12,-0.1947605506193592,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1133095,Molpe,12,-0.22588199563997277,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1133100,Moratumulla North,12,-0.1255626472910505,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1133105,Kadalana,12,-0.20803164227018398,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1133110,Rawathawatta West,12,-0.13818222973645167,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1133115,Idama,12,-0.0741269290323569,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1133120,Uswatta,12,-0.04821627656950562,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1133125,Moratuwella South,12,0.017835695551661722,0.030303030303030304,2.0,212.66666666666666,0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1133130,Indibedda West,12,-0.1963868866399194,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1133135,Moratumulla East,12,-0.22735932148837762,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1133140,Moratumulla West,12,-0.2105889384551342,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1133145,Villorawatta East,12,-0.2381690767210245,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1133150,Villorawatta West,12,-0.23731219209956603,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1133155,Indibedda East,12,-0.18634588762864562,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1133160,Moratuwella North,12,-0.014710823055025912,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1133165,Moratuwella West,12,0.07569345711788245,0.12121212121212122,8.0,212.66666666666666,0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1133170,Koralawella North,12,-0.12015533736868199,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1133175,Koralawella East,12,-0.13377323427526427,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1133180,Koralawella West,12,-0.16109933326293407,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1133185,Koralawella South,12,-0.19637138773204635,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1133190,Katukurunda North,12,-0.20644924133306403,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1133195,Katukurunda South,12,-0.19156005192218573,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1133200,Egoda Uyana North,12,-0.1595859088684155,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1133205,Egoda Uyana Central,12,-0.11766506262794617,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1133210,Egoda Uyana South,12,-0.23283036279552505,-0.42424242424242425,-28.0,212.66666666666666,-1.8514587995741025,0.06410357671243583,0.297547435240223,False,ok
LK1136005,Pepiliyana West,12,-0.07050824474811654,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136010,Pepiliyana East,12,0.0005186613534142737,0.0,0.0,212.66666666666666,0.0,1.0,1.0,False,ok
LK1136015,Divulpitiya East,12,-0.19880604786462186,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1136020,Divulpitiya West,12,-0.12580806902434402,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1136025,Bellanvila,12,-0.07362348098861851,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136030,Boralesgamuwa West A,12,-0.1482192424314957,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1136035,Boralesgamuwa West C,12,-0.11250374424165478,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136040,Rattanapitiya,12,-0.12742454048493634,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136045,Egodawatta,12,-0.11796777432088712,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136050,Boralesgamuwa East A,12,-0.2943089551979998,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136055,Boralesgamuwa West B,12,-0.21764648270821987,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1136060,Werahera North,12,-0.21405924508366692,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136065,Boralesgamuwa East B,12,-0.2792577505679862,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1136070,Neelammahara,12,-0.03738990147931398,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136075,Katuwawala North,12,-0.1590893943044003,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136080,Vishwakalawa,12,-0.02761338238710466,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1136085,Werahera South,12,-0.06062108923982734,-0.09090909090909091,-6.0,212.66666666666666,-0.34286274066187084,0.7317017232242102,0.7898408136354362,False,ok
LK1136090,Katuwawala South,12,-0.09481723809714257,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1136095,Niwanthidiya,12,-0.06401539283973613,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1136100,Erewwala West,12,-0.141533106498132,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136105,Erewwala North,12,-0.2079676798550545,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1136110,Erewwala East,12,-0.26891041663314375,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136115,Rathmaldeniya,12,-0.24086408387706815,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1136120,Mahalwarawa,12,-0.2707986525207489,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136125,Bangalawatta,12,-0.21603512176200956,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136130,Pelenwatta East,12,-0.15540688236210698,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1136135,Pelenwatta North,12,-0.22916491434724406,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136140,Pelenwatta West,12,-0.18488870189156575,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136145,Paligedara,12,-0.06628101878677439,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136150,Kaliyammahara,12,-0.140073397794941,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1136155,Bokundara,12,-0.1285221769714703,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136160,Thumbovila South,12,-0.15944760930540786,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136165,Thumbovila North,12,-0.10468593218235828,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136170,Wewala West,12,-0.11187138506603844,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136175,Wewala East,12,-0.07883207743240231,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1136180,Thumbovila West,12,-0.27550108571078114,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1136185,Mampe North,12,-0.13953241763209145,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136190,Makuludoowa,12,-0.09341477594486136,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136195,Gorakapitiya,12,-0.04190103772756023,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136200,Nampamunuwa,12,-0.0415979776996246,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1136205,Mavittara North,12,-0.08710828350678934,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136210,Mampe East,12,-0.11705842679252587,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1136215,Bodhirajapura,12,-0.15823317672501938,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136220,Mampe West,12,-0.019080514962206863,-0.030303030303030304,-2.0,212.66666666666666,-0.06857254813237416,0.9453298708327,0.9556238440178112,False,ok
LK1136225,Mampe South,12,-0.05717463398288476,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1136230,Kolamunna,12,-0.1334887540730854,-0.3939393939393939,-26.0,212.66666666666666,-1.714313703309354,0.08647112777407262,0.33447512618165587,False,ok
LK1136235,Suwarapola East,12,-0.17373728881457254,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136240,Suwarapola West,12,-0.17630190208219393,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136245,Hedigama,12,-0.1174051822498604,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136250,Batakettara North,12,-0.1385258199150054,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136255,Kesbewa North,12,-0.15010711571407498,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136260,Kesbewa East,12,-0.027201185431368735,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1136265,Mavittara South,12,-0.05787368007399118,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136270,Honnanthara North,12,-0.1126955746422826,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1136275,Honnanthara South,12,-0.2185152862283684,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1136280,Makandana East,12,-0.28689400077244936,-0.36363636363636365,-24.0,212.66666666666666,-1.5771686070446058,0.11475673431864908,0.3716250059039973,False,ok
LK1136285,Kesbewa South,12,-0.16731565532519552,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136290,Batakettara South,12,-0.20212780411532685,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1136295,Madapatha,12,-0.21179382524276802,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1136300,Delthara West,12,-0.19829727109888434,-0.24242424242424243,-16.0,212.66666666666666,-1.0285882219856124,0.303673214899419,0.4659668889778964,False,ok
LK1136305,Delthara East,12,-0.1772499658146558,-0.30303030303030304,-20.0,212.66666666666666,-1.302878414515109,0.19261627432960227,0.41746017432524696,False,ok
LK1136310,Dampe,12,-0.14604578106229643,-0.21212121212121213,-14.0,212.66666666666666,-0.8914431257208641,0.37269149047151817,0.5075529589061996,False,ok
LK1136315,Makandana West,12,-0.02906878816160827,-0.06060606060606061,-4.0,212.66666666666666,-0.20571764439712248,0.837011475105446,0.8779950878224736,False,ok
LK1136320,Nivungama,12,-0.007779551550311304,0.0,0.0,212.66666666666666,0.0,1.0,1.0,False,ok
LK1136325,Halpita,12,-0.05845330011152283,-0.15151515151515152,-10.0,212.66666666666666,-0.6171529331913674,0.5371338571769022,0.6298601230474412,False,ok
LK1136330,Horathuduwa,12,-0.08426747836465787,-0.12121212121212122,-8.0,212.66666666666666,-0.48000783692661914,0.6312218204782534,0.6989871849033542,False,ok
LK1136335,Morenda,12,-0.14738336416833764,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136340,Batuwandara North,12,-0.14109049273251772,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1136345,Batuwandara South,12,-0.24417778121742373,-0.2727272727272727,-18.0,212.66666666666666,-1.1657333182503609,0.24372228477217428,0.4421932007104269,False,ok
LK1136350,Jamburaliya,12,-0.2878615712179705,-0.3333333333333333,-22.0,212.66666666666666,-1.4400235107798574,0.14986074751304912,0.39188937260454626,False,ok
LK1136355,Polhena,12,-0.1502274691809614,-0.18181818181818182,-12.0,212.66666666666666,-0.7542980294561158,0.4506702853141802,0.5603199752678535,False,ok
LK1136360,Regidel Watta,12,-0.3294533488805075,-0.5454545454545454,-36.0,212.66666666666666,-2.400039184633096,0.016393316888809073,0.297547435240223,False,ok
LK1136365,Kahapola,12,-0.17700658393432012,-0.5454545454545454,-36.0,212.66666666666666,-2.400039184633096,0.016393316888809073,0.297547435240223,False,ok
