zone_id,beta_intercept,t_intercept,sig_intercept,beta_NDVI,t_NDVI,sig_NDVI,beta_NDBI,t_NDBI,sig_NDBI,beta_built_fraction,t_built_fraction,sig_built_fraction,beta_pop_density,t_pop_density,sig_pop_density,beta_elevation_m,t_elevation_m,sig_elevation_m,beta_dist_coast_km,t_dist_coast_km,sig_dist_coast_km,local_r2
LK1106220,0.35723494708317155,2.9841665776616995,True,0.20075356519866963,1.4989870112222619,False,0.8438992740369462,5.29007183770311,True,0.3861589763641269,3.761740977304964,True,-0.0983680782239518,-2.393939819092833,False,0.3142521181221897,1.6292799143651389,False,-0.07559015233282058,-0.8416717443806776,False,0.9022713170097061
LK1106225,0.334803331390844,2.876107803238334,False,0.06497390662785016,0.46035448615366736,False,0.7594139461192045,4.5517764814571855,True,0.40285132606077817,3.8260481321624127,True,-0.11553592976709932,-2.4369246653044376,False,0.2160718026442576,1.0992460889084386,False,0.026694878683931705,0.2733924843185706,False,0.8950853172711379
LK1106230,0.30945678821949396,2.6958785014335005,False,-0.013875366508505935,-0.09798073249169195,False,0.7419307799887813,4.469726143984845,True,0.3646084996895127,3.470732907316698,True,-0.10141948561911686,-2.034722085611469,False,0.22666615734551304,1.1560542075839635,False,-0.04425883253789841,-0.44406560276042306,False,0.8926567867650841
LK1109005,0.18733728971289856,1.9863763502300114,False,-0.18736860760453442,-0.9031520916706753,False,0.6893789789348918,2.7852408986573742,False,0.2399094276813772,2.3021145709206747,False,0.04919652744842024,0.5023406654947409,False,0.08015266846154535,0.36959155547049377,False,-0.06913387423001505,-0.9384250285560296,False,0.9028728772434914
LK1109010,0.15024368759701384,1.7320383875299046,False,-0.12154673986161724,-0.5308668102052936,False,0.6566939955373141,2.5175033488049716,False,0.2652578523606851,2.4526464804344226,False,0.058217191043579586,0.42647312139022525,False,0.08321324033116081,0.4281280317365372,False,-0.09638423919770032,-1.4218107396117092,False,0.9068977104382526
LK1109015,0.10053754865860653,1.123621056047742,False,-0.0846344173470993,-0.34967140403422636,False,0.592875783367999,2.2325036930039213,False,0.3238916967314985,2.76204103427692,False,-0.0020864254518932635,-0.012759423999663733,False,0.07978750758156905,0.42664433186941697,False,-0.09499984100764683,-1.5426495869546162,False,0.9126385412272204
LK1109020,0.062299343068418396,0.6575513495349692,False,-0.09315294932612847,-0.3639867685658723,False,0.4996156255475385,1.8380335524405218,False,0.3725389219980833,3.0659303152455397,True,-0.04644380646790087,-0.2566490169471279,False,0.05624318316972314,0.3195983580128121,False,-0.08353515216917046,-1.5398057104341973,False,0.9248822576996782
LK1109025,0.012524628801354288,0.10104543988268641,False,-0.1389130824003131,-0.46880196533754054,False,0.37876772019255833,1.2488424294188503,False,0.42871793893063415,3.0109777524933916,True,-0.1128248174226262,-0.45289646809954975,False,-0.009478853374749014,-0.050442423565414674,False,-0.05482045926467383,-1.0144618048107048,False,0.9283999969185412
LK1109030,0.002152604792648148,0.015309231163440991,False,-0.17972824052570133,-0.627140453884363,False,0.30624704879420267,1.0671732433907073,False,0.4685027718301095,3.199529930003397,True,-0.12895527878198645,-0.4431180521395216,False,-0.043312063358983945,-0.2338741629287311,False,-0.036769690463830045,-0.7259896967868033,False,0.9322107406288628
LK1109035,0.01001426866027363,0.05736173507669268,False,-0.2161329326414861,-0.790397182311946,False,0.2332257687673844,0.9048109936226,False,0.5178003402704829,3.3754145500643284,True,-0.12775465094269922,-0.34410366226695344,False,-0.04911626181897198,-0.2689646457609045,False,-0.02401143390070953,-0.4992903156930468,False,0.9340625304665586
LK1109040,0.03548151754489416,0.18735510764881086,False,-0.21947159299313498,-0.8131998910925001,False,0.1977332238616996,0.8256883398625119,False,0.57129017338657,3.5906291520690607,True,-0.11849773301403879,-0.2929192191415519,False,-0.046565487485432266,-0.2626670487633933,False,-0.019088722119715868,-0.40951463753547246,False,0.9273166943876082
LK1109045,0.0030716625620923017,0.020378832180128214,False,-0.16500656974025896,-0.5371553320438321,False,0.3500886756754152,1.1386865221120481,False,0.44012931362578817,2.8343511565591943,False,-0.1172187668957564,-0.3616661457594636,False,-0.05803114133124087,-0.32030742023827424,False,-0.051733014317652724,-1.0179376193566902,False,0.9326173865414373
LK1109050,0.010387559709577745,0.08663798533254419,False,-0.11053421186813768,-0.3803478244508774,False,0.4247747875743032,1.451349670156418,False,0.41488456206856344,2.997369633199412,True,-0.11031045438701798,-0.4358911406333297,False,-0.010715610746513641,-0.061294609419249795,False,-0.06825843786769963,-1.3478891726962399,False,0.9318713015922773
LK1109055,0.055739867820638674,0.6258854067327615,False,-0.03996017772033177,-0.16920752175806286,False,0.6287161243714706,2.491824689408134,False,0.34154574068695,2.9323872498237216,False,-0.07276552931710463,-0.40223161425105586,False,0.0478610365438221,0.2947003880370219,False,-0.10256191650664218,-1.9894060792976165,False,0.9256164953209635
LK1109060,0.11845291130786599,1.3209603726713908,False,-0.099383231840229,-0.48664320827181007,False,0.8102699369783408,3.190338263818634,True,0.24413736026134997,2.2035566466437815,False,-0.012186008829277666,-0.09492010063316328,False,0.014064135435105218,0.07019617105845291,False,-0.11690927881478669,-1.7361474516816604,False,0.8950647776122468
LK1109065,0.06517746961113155,0.7954324453563684,False,-0.11951140705785088,-0.7437654551614444,False,0.8450267734447374,4.099003051740021,True,0.2721217755873919,2.5423013829966985,False,-0.07684978744147958,-0.6278607506929486,False,-0.08236202703404906,-0.4618369989130461,False,-0.14789532861120622,-2.2929107008544833,False,0.8928834845621813
LK1109070,0.05072943013095557,0.5997519777673005,False,0.020435644704073032,0.0996561700728323,False,0.8979863218442231,3.604315545013821,True,0.2633959779612084,2.2444665138821347,False,-0.11401997849730827,-0.6665889466130752,False,-0.019545201741527306,-0.11592260964474692,False,-0.1304550760520915,-2.3129744442350857,False,0.9132806178161755
