zone_id,value,gi_z,p_norm,p_sim,p_adjusted,significant,confidence_class
LK1136285,36.24946401244698,-0.6574633393205028,0.5108830362104791,0.245,0.2953787878787879,False,ns
LK1136290,36.96719397030135,-1.02778023697172,0.30405321471036995,0.104,0.15488770053475934,False,ns
LK1136295,34.920040880214536,-1.9298898038856998,0.05362049303905459,0.026,0.06009128630705394,False,cold_90
LK1136300,35.43206526437648,-1.2963041125645547,0.19487073227962726,0.089,0.13847206703910614,False,ns
LK1136305,32.766039685062424,-1.5928193118689402,0.11120073150967019,0.104,0.15488770053475934,False,ns
LK1136310,33.36566143643328,-2.3383753261820925,0.019367786542644257,0.01,0.030604395604395606,True,cold_95
LK1136315,35.014240614818334,-1.0214015730833295,0.3070642203543956,0.191,0.24456781609195402,False,ns
LK1136320,35.724359430944155,-1.2338396512276641,0.21726266091504864,0.117,0.16883160621761656,False,ns
LK1136325,34.52449947156929,-2.234359366130321,0.025459437061020492,0.009,0.02800558659217877,True,cold_95
LK1136330,34.266812826093734,-1.524611023894437,0.12735614613807097,0.108,0.15872295514511872,False,ns
LK1136335,34.030848053309555,-1.7491628720392354,0.08026286988234145,0.063,0.11104746835443038,False,ns
LK1136340,35.118782488484385,-1.491947174379699,0.13571299432862055,0.071,0.11947734138972808,False,ns
LK1136345,34.802997732364645,-1.8013077220701212,0.07165439139318525,0.032,0.06855384615384616,False,cold_90
LK1136350,34.494145785119684,-1.6267249607405623,0.1037955250022607,0.07,0.11947734138972808,False,ns
LK1136355,35.52128070918804,-1.322143374315492,0.18612041277588198,0.09,0.13924999999999998,False,ns
LK1136360,36.90234241800183,-0.7866755350505549,0.4314718291615296,0.143,0.1966691358024691,False,ns
LK1136365,33.2939453197229,-1.5863368124295618,0.1126629258273706,0.109,0.15935170603674542,False,ns
